ID,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
5125500,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,C
5125501,,,,,,,,,,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C
5125502,,,,,,,,,,,,,,,,,,,,,,,0,0,C,C,C,C,C,C,C
5125503,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,X,,,
5125504,,,,,,,,,,,,,,,,,,,,0,0,C,C,C,C,C,C,C,C,C,C
5125509,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
5125510,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0
5125514,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
5125515,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
5125516,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,C,C
5125517,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,X,,,
5125518,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,C,C,C,C,C
5125519,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125523,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,0,0
5125524,,,,,,,,,,,,,,,,,,X,0,0,0,0,1,0,1,0,0,0,0,0,0
5125525,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,0,0,0,0,0,0,0,0
5125526,1,0,1,1,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0
5125528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,0,0,0,0,0,0,0,0,0
5125530,,,,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125531,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5125532,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125533,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C
5125534,,,,,,,,,,,X,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125535,,,,,,,,,,,,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125536,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125537,,,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125539,,,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125540,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125542,,,,,,,X,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125543,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5125545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125546,,,,,,,0,0,0,0,0,X,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125547,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125548,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,C
5125549,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,C,C
5125550,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,C,C,C
5125551,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,C,C,C,C
5125553,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125554,,0,0,0,0,0,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,
5125555,,,,,,,,,,,,,,,0,0,0,0,0,C,C,C,C,C,C,C,C,C,,,
5125556,,,,,,,,,,,,,,,,,,,0,0,0,0,0,C,C,C,C,C,C,C,C
5125557,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5125558,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
5125560,,,,,,,,,,,,,0,0,X,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C
5125561,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125562,,,,0,0,0,X,X,X,0,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,
5125565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
5125566,,,,,,,,,,,,,,,,,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0
5125567,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0
5125568,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,C,C,C
5125569,,,,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125570,,,,,,,,,,,,,,,,X,0,0,0,0,C,C,C,C,C,C,C,C,,,
5125571,,,,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,
5125572,,,,,,,,,,,,,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0
5125573,,,,,X,0,0,0,0,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,
5125577,,,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X
5125579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
5125580,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,C,C
5125581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5125584,0,0,0,0,0,0,0,X,0,X,X,0,0,0,0,X,0,0,X,0,C,C,C,C,C,C,C,C,C,C,C
5125585,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125590,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
5125591,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
5125592,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125593,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X
5125595,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
5125596,0,0,0,0,0,0,1,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125597,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,C,C,C
5125599,X,X,X,0,X,X,X,0,X,0,X,0,0,0,X,X,0,X,X,0,X,0,0,X,X,X,0,0,X,X,X
5125600,,0,1,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,,,,,,,,,
5125601,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C
5125602,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0
5125603,X,0,X,X,X,X,0,X,0,0,0,X,X,X,0,X,X,X,0,X,0,X,0,0,0,X,X,0,X,X,0
5125604,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C
5125605,,,,,,,,,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0
5125608,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
5125609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
5125610,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5125611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
5125612,,,,,,,,,0,0,0,1,0,1,0,0,0,1,1,1,0,1,2,C,C,C,C,C,C,C,C
5125613,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125614,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,C,C,C,C,C,,,,,,
5125615,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,X,X,X,X
5125616,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
5125617,X,X,X,X,X,X,X,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125618,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,C,C,C
5125619,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,X,X,X
5125620,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125621,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,C,C
5125622,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125623,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,C
5125624,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C
5125625,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C
5125626,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125628,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,
5125630,,,,,,,,,,,,X,X,X,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
5125632,0,1,0,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,
5125635,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C
5125636,,,,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C
5125637,,,,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125639,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5125640,,,,,,,0,0,0,0,0,0,1,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,
5125641,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,C,C
5125642,,,,,,,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,1,1,0,X,X,X,X
5125643,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125644,,,,,,,,,,,,,,,,,,X,0,0,0,0,X,0,0,0,0,0,0,0,0
5125650,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125651,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125653,,,,,,,,,,,0,1,0,0,X,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5125655,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125656,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125657,,,,,,,,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125658,0,X,0,X,1,0,X,X,X,0,0,X,0,0,0,0,X,,,,,,,,,,,,,,
5125661,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
5125662,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,
5125663,1,0,X,X,X,X,X,X,X,X,X,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125664,,,,,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C
5125665,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,
5125666,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125667,0,0,0,1,2,3,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125669,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,X
5125670,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C
5125671,,,,,,,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125672,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125674,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
5125675,,,,,,,,,,,0,X,X,X,X,X,X,0,0,0,0,0,0,,,,,,,,
5125676,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
5125677,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125678,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125679,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0
5125680,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0
5125681,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C
5125682,,,X,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125684,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,
5125686,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X
5125687,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,X
5125688,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
5125689,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,C,C,C,C
5125690,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
5125693,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,X,0
5125694,0,0,0,0,0,0,0,X,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,
5125695,,,,,,0,0,0,0,C,C,C,C,C,C,,,,,,,,,,,,,,,,
5125696,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,X,C,C,C,C,C,C,C,C,C,C,C
5125697,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,
5125698,,,,,,,,,,,,,,,,,X,0,0,1,C,C,C,,,,,,,,
5125699,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5125700,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,X,C,C,C,C,C,C,C,C,C,C,C,C
5125701,1,0,0,0,0,0,0,0,0,0,0,0,0,X,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,
5125703,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
5125704,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5125705,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,X,,,,,,,,,
5125707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C
5125708,X,5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,5,X,X,X,X,X,X,X,X,C,C,C,C
5125710,,,,,,,,,X,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125712,X,0,X,0,0,0,X,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125714,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,
5125716,,,,,,,,,,X,0,0,0,0,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5
5125717,,,,,,,X,X,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125718,,,,,,X,X,X,X,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125719,,X,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,
5125720,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125721,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125722,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125723,,,,,,,,,,,,,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,,,,
5125725,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125726,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0
5125727,0,0,0,0,0,0,X,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
5125728,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,X,X,,,
5125729,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,X
5125730,,,0,0,0,0,0,0,0,0,X,X,,,,,,,,,,,,,,,,,,,
5125734,,,,,,,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125735,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125736,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,
5125737,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,
5125740,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,
5125741,0,0,0,0,0,0,C,C,C,C,,,,,,,,,,,,,,,,,,,,,
5125743,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,C
5125744,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
5125745,,,,,,,,,,,,,,,,,,,0,0,0,0,1,C,C,C,C,C,C,C,C
5125746,,,,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125747,,,,,,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125748,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,
5125749,,,,,,,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125750,,,,,,,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125751,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5125752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125754,,,,,,,,,,X,0,0,X,X,X,X,X,0,X,X,X,X,C,C,C,C,C,C,C,C,C
5125755,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,
5125756,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,
5125758,,,,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C
5125761,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,4,5
5125763,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,3,4
5125764,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125766,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
5125768,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0
5125769,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,C,C,C,C,C,C,C
5125775,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C
5125778,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,
5125779,,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,
5125780,,,,,,,X,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
5125781,,,,,,,,,,,,,,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125782,,,,,,,,,,,,,,,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125783,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
5125784,,,,,,,,,,,,,,,,,,,,,,,0,C,C,C,C,C,C,C,C
5125785,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,,,,,,,,
5125786,,,,,,,,,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125787,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C
5125788,,,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,
5125789,,,X,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
5125790,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,
5125796,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C
5125797,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1
5125798,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125800,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
5125802,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125803,1,0,1,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,
5125804,,,,,,,,,,,,,,,,,,,,,,,,,,,0,X,0,0,0
5125805,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
5125806,,,,,,,,,,,,,,,,,,0,0,0,0,X,,,,,,,,,
5125807,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5125808,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,
5125809,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125810,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125811,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125812,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C
5125813,,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125815,X,X,0,X,0,X,X,X,X,0,X,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125816,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125818,0,X,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,
5125819,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125822,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125824,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125826,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125827,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,
5125828,,,,,,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125829,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,
5125830,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,
5125831,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C
5125832,,,,,,,,,,,,,,,,,,,,,X,1,1,1,1,1,1,1,0,1,2
5125833,,,,,,,,,,,,,,,,X,1,1,1,1,1,1,1,0,1,2,1,1,C,C,C
5125834,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,
5125835,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125836,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125837,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125840,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,
5125841,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,C,C,C,C,C
5125842,,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5125843,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,
5125846,,,,,,,,,,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,,,,,
5125847,,,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,
5125852,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,X,0,0,1,0
5125853,,,,,,,,,,,,,,0,0,0,0,0,0,X,,,,,,,,,,,
5125854,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,X
5125855,,,,,,,,,,,,,,,0,0,0,0,0,0,X,,,,,,,,,,
5125856,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,
5125859,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,1,C,C,C
5125860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
